# The World Bank's Databank
# Data from database: Education Statistics - All Indicators
# Source: https://databank.worldbank.org/home.aspx
# Last Updated: 04/21/2020
#
# The World Bank EdStats Query holds around 2,500 internationally
# comparable education indicators for access, progression, completion,
# literacy, teachers, population, and expenditures. The indicators
# cover the education cycle from pre-primary to tertiary education.
# The query also holds learning outcome data from international
# learning assessments (PISA, TIMSS, etc.), equity data from
# household surveys, and projection data to 2050.
#
# Extracted range: 2010-2019, all available countries.
CountryName,CountryCode,Series,Code,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019
Albania,ALB,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,77.9699020385742,74.5169982910156,73.0643005371094,73.4274978637695,74.0699996948242,73.1999969482422,NA,73.3000030517578,NA,NA
Albania,ALB,"Labor force with advanced education, male (% of male labor force)",SL.TLF.ADVN.MA.ZS,77.5735015869141,74.7473983764648,71.7534027099609,72.9356002807617,73.3300018310547,74.2099990844727,NA,73.7099990844727,NA,NA
Albania,ALB,"Labor force with advanced education, female (% of female labor force)",SL.TLF.ADVN.FE.ZS,78.3330001831055,74.2891998291016,74.3834991455078,73.8647003173828,74.75,72.3300018310547,NA,72.9300003051758,NA,NA
Albania,ALB,"Net enrolment rate, primary, male (%)",SE.PRM.NENR.MA,85.18038,85.88065,88.28107,90.33588,NA,NA,NA,NA,NA,NA
Albania,ALB,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,NA,NA,NA,84.39599,86.39145,87.38842,86.48091,86.6726,86.60827,NA
Albania,ALB,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,85.95611,86.99052,89.53195,91.90565,93.78369,94.17835,94.05692,95.53947,94.52966,NA
Albania,ALB,"Net enrolment rate, secondary, male (%)",SE.SEC.NENR.MA,NA,NA,NA,83.80782,86.28554,86.97802,85.66043,85.06396,84.32964,NA
Albania,ALB,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,5.19261,5.39414,5.48745,5.5491,5.77866,5.93138,6.53639,7.39093,7.7408,NA
Albania,ALB,Percentage of enrolment in secondary education in private institutions (%),SE.SEC.PRIV.ZS,6.14436,6.6148,7.25773,7.76118,8.26905,NA,NA,NA,8.79378,NA
Albania,ALB,Percentage of enrolment in tertiary education in private institutions (%),SE.TER.PRIV.ZS,19.13657,20.2807,21.501,NA,NA,NA,NA,NA,17.68677,NA
Albania,ALB,Personal computers (per 100 people),IT.CMP.PCMP.P2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,"Population of compulsory school age, both sexes (number)",UIS.SAP.CE,410569,392874,422200,396400,373626,354190,337495,322714,311126,NA
Albania,ALB,"Population of compulsory school age, female (number)",UIS.SAP.CE.F,195391,186127,200089,187403,175898,165981,157567,150009,144476,NA
Albania,ALB,"Population of compulsory school age, male (number)",UIS.SAP.CE.M,215178,206747,222111,208997,197728,188209,179928,172705,166650,NA
Albania,ALB,"Population, female",SP.POP.TOTL.FE.IN,1445588,1438949,1433116,1426832,1420670,1414246,1410814,1409327,1406333,1407000
Albania,ALB,"Population, male",SP.POP.TOTL.MA.IN,1467433,1466246,1467285,1468260,1468434,1466457,1465287,1464130,1460043,1460000
Albania,ALB,"Population, total",SP.POP.TOTL,2913021,2905195,2900401,2895092,2889104,2880703,2876101,2873457,2866376,2867000
Albania,ALB,Pupil-teacher ratio in primary education (headcount basis),SE.PRM.ENRL.TC.ZS,19.70208,19.86917,19.48298,19.12103,18.92294,18.61557,18.19844,17.94478,17.57287,NA
Albania,ALB,Pupil-teacher ratio in tertiary education (headcount basis),UIS.PTRHC.56,NA,13.7911,NA,NA,NA,NA,16.64766,15.32851,14.06519,NA
Albania,ALB,Pupil-teacher ratio in secondary education (headcount basis),SE.SEC.ENRL.TC.ZS,14.77747,15.24414,14.89293,14.75715,14.29575,13.50589,12.22137,11.60265,11.19927,NA
Algeria,DZA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,111.54048,112.78835,114.63906,116.31155,115.46546,112.99054,110.83654,108.89749,107.30229,NA
Algeria,DZA,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,95.617,97.6363,101.55288,106.03168,108.39158,105.54672,105.59005,105.63671,105.14396,NA
Algeria,DZA,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,NA,NA,NA,NA,NA,359.6062,NA,NA,NA,NA
Algeria,DZA,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,NA,NA,NA,NA,NA,363.072479076874,NA,NA,NA,NA
Algeria,DZA,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,NA,NA,NA,NA,NA,356.495105666181,NA,NA,NA,NA
Algeria,DZA,PISA: Mean performance on the reading scale,LO.PISA.REA,NA,NA,NA,NA,NA,349.8593,NA,NA,NA,NA
Algeria,DZA,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,NA,NA,NA,NA,NA,366.208166798086,NA,NA,NA,NA
Algeria,DZA,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,NA,NA,NA,NA,NA,335.185435908668,NA,NA,NA,NA
Algeria,DZA,PISA: Mean performance on the science scale,LO.PISA.SCI,NA,NA,NA,NA,NA,375.7451,NA,NA,NA,NA
Algeria,DZA,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,NA,NA,NA,NA,NA,383.220938935314,NA,NA,NA,NA
Algeria,DZA,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,NA,NA,NA,NA,NA,369.035233788056,NA,NA,NA,NA
Algeria,DZA,"Primary completion rate, female (%)",SE.PRM.CMPT.FE.ZS,95.36509,97.3098,101.29782,105.85917,108.90738,105.48757,105.56004,105.7507,105.62508,NA
Algeria,DZA,"Primary completion rate, male (%)",SE.PRM.CMPT.MA.ZS,95.85837,97.94917,101.79744,106.1972,107.8963,105.60353,105.61886,105.52725,104.68193,NA
Algeria,DZA,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,1405721,1412387,1431499,1478793,1556533,1659384,1772097,1876989,1974407,2060626
Algeria,DZA,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,1466231,1472829,1491604,1540140,1620866,1728174,1845890,1955362,2057155,2147424
Algeria,DZA,"School age population, secondary education, both sexes (number)",SP.SEC.TOTL.IN,4762075,4590215,4412238,4264497,4148702,4065837,4033146,4074399,4172058,4322457
Algeria,DZA,"School age population, secondary education, female (number)",SP.SEC.TOTL.FE.IN,2334977,2249759,2161736,2088261,2030554,1989429,1973515,1994508,2043132,2117422
Algeria,DZA,"School age population, secondary education, male (number)",SP.SEC.TOTL.MA.IN,2427098,2340456,2250502,2176236,2118148,2076408,2059631,2079891,2128926,2205035
Algeria,DZA,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,2871952,2885216,2923103,3018933,3177399,3387558,3617987,3832351,4031562,4208050
Algeria,DZA,Duration of compulsory education (years),SE.COM.DURS,10,10,10,10,10,10,10,10,10,NA
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,4480.72453900113,5455.74133764262,5592.32609806051,5499.58148704572,5493.02558996263,4177.86751715913,3946.4214445883,4044.29837226523,4114.71506136896,NA
Algeria,DZA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12655.1374103049,13046.1285113709,13482.7211230765,13823.8282325269,14326.283007894,14711.2208543312,15036.3641495916,15207.1791488773,15481.7876195754,NA
Algeria,DZA,GDP at market prices (current US$),NY.GDP.MKTP.CD,161205065469.309,200015355528.47,209062886917.045,209754763860.68,213808808746.696,165978425168.386,160032930353.764,167390266100.763,173757952824.25,NA
Algeria,DZA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,12620,12910,13230,13530,14000,14320,14890,14970,NA,NA
Algeria,DZA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4480,4600,5170,5510,5490,4850,4370,3920,NA,NA
Algeria,DZA,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,"Government expenditure on primary education, PPP$ (millions)",UIS.X.PPP.1.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,"Government expenditure on secondary education, PPP$ (millions)",UIS.X.PPP.2T3.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,"Government expenditure on secondary education, US$ (millions)",UIS.X.US.2T3.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,"Government expenditure on tertiary education, PPP$ (millions)",UIS.X.PPP.5T8.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,"Government expenditure on tertiary education, US$ (millions)",UIS.X.US.5T8.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,118.97798,120.19236,121.38148,122.63853,121.4196,118.65021,116.70419,114.51654,112.35955,NA
Algeria,DZA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,115.33758,116.56791,118.07959,119.53932,118.50281,115.87784,113.8302,111.76448,109.88282,NA
Algeria,DZA,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,96.93728,99.61435,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,98.69296,101.54452,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,95.24823,97.75898,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,29.88943,31.21409,32.20153,33.89099,34.48182,36.78132,42.62885,47.64683,51.36567,NA
Algeria,DZA,"Gross enrolment ratio, tertiary, female (%)",SE.TER.ENRR.FE,35.42107,37.07264,38.56113,40.87643,41.85668,45.04758,53.59891,57.24471,64.42081,NA
Algeria,DZA,"Gross enrolment ratio, tertiary, male (%)",SE.TER.ENRR.MA,24.53242,25.53731,26.03504,27.1193,27.33998,28.78973,32.04778,38.41262,38.8317,NA
Algeria,DZA,Human Capital Index (HCI) Score: Male (Scale 0-1),HD.HCI.OVRL.MA,NA,NA,NA,NA,NA,NA,NA,0.504,NA,NA
Algeria,DZA,Human Capital Index (HCI) Score: Female (Scale 0-1),HD.HCI.OVRL.FE,NA,NA,NA,NA,NA,NA,NA,0.545,NA,NA
Algeria,DZA,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,NA,NA,NA,NA,NA,NA,NA,383,NA,NA
Algeria,DZA,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,NA,NA,NA,NA,NA,NA,NA,366,NA,NA
Algeria,DZA,"Harmonized Test Scores, Total",HD.HCI.HLOS,NA,NA,NA,NA,NA,NA,NA,374,NA,NA
Algeria,DZA,Human Capital Index (HCI) Score: Total (Scale 0-1),HD.HCI.OVRL,NA,NA,NA,NA,NA,NA,NA,0.523,NA,NA
Algeria,DZA,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,NA,NA,NA,NA,NA,NA,NA,11.84,NA,NA
Algeria,DZA,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,NA,NA,NA,NA,NA,NA,NA,11.01,NA,NA
Algeria,DZA,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,NA,NA,NA,NA,NA,NA,NA,11.42,NA,NA
Algeria,DZA,"Human Capital Index (HCI): Probability of Survival to Age 5, Total",HD.HCI.MORT,NA,NA,NA,NA,NA,NA,NA,0.976,NA,NA
Algeria,DZA,"Human Capital Index (HCI): Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,NA,NA,NA,NA,NA,NA,NA,0.9745,NA,NA
Algeria,DZA,"Human Capital Index (HCI): Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,NA,NA,NA,NA,NA,NA,NA,0.9775,NA,NA
Algeria,DZA,"Human Capital Index (HCI): Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,NA,NA,NA,NA,NA,NA,NA,0.9182,NA,NA
Algeria,DZA,"Human Capital Index (HCI): Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,NA,NA,NA,NA,NA,NA,NA,0.896,NA,NA
Algeria,DZA,"Human Capital Index (HCI): Survival Rate from Age 15-60, Total",HD.HCI.AMRT,NA,NA,NA,NA,NA,NA,NA,0.907,NA,NA
Algeria,DZA,Initial government funding per primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.1.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,"Initial government funding per primary student, PPP$",UIS.XUNIT.PPP.1.FSGOV.FFNTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,"Initial government funding per primary student, US$",UIS.XUNIT.US.1.FSGOV.FFNTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,Initial government funding per secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.23.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,"Initial government funding per secondary student, US$",UIS.XUNIT.US.23.FSGOV.FFNTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,"Initial government funding per secondary student, PPP$",UIS.XUNIT.PPP.2T3.FSGOV.FFNTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,Initial government funding per tertiary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.5T8.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,"Initial government funding per tertiary student, US$",UIS.XUNIT.US.5T8.FSGOV.FFNTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,"Initial government funding per tertiary student, PPP$",UIS.XUNIT.PPP.5T8.FSGOV.FFNTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,Internet users (per 100 people),IT.NET.USER.P2,12.5,14.9,18.2,22.5,29.5,38.2,42.94552688,47.69105515,59.57968476,NA
Algeria,DZA,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,"Labor force with advanced education, male (% of male labor force)",SL.TLF.ADVN.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,"Labor force with advanced education, female (% of female labor force)",SL.TLF.ADVN.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,"Net enrolment rate, primary, male (%)",SE.PRM.NENR.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,97.23353,97.5945,97.31376,NA,NA,97.54838,97.5908,97.5883,97.63517,NA
Algeria,DZA,"Net enrolment rate, secondary, male (%)",SE.SEC.NENR.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,0.13676,0.5159,0.64396,NA,0.92548,0.98476,0.89434,1.2059,1.27619,NA
Algeria,DZA,Percentage of enrolment in secondary education in private institutions (%),SE.SEC.PRIV.ZS,0.07714,0.2714,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,Percentage of enrolment in tertiary education in private institutions (%),SE.TER.PRIV.ZS,NA,0,NA,0,0,0,0,0,0,NA
Algeria,DZA,Personal computers (per 100 people),IT.CMP.PCMP.P2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,"Population of compulsory school age, both sexes (number)",UIS.SAP.CE,6143457,6024845,5946678,5957337,6057064,6235230,6472672,6753475,7067878,NA
Algeria,DZA,"Population of compulsory school age, female (number)",UIS.SAP.CE.F,3008766,2949969,2911652,2916662,2965429,3052903,3169627,3307648,3461891,NA
Algeria,DZA,"Population of compulsory school age, male (number)",UIS.SAP.CE.M,3134691,3074876,3035026,3040675,3091635,3182327,3303045,3445827,3605987,NA
Algeria,DZA,"Population, female",SP.POP.TOTL.FE.IN,17816093,18155830,18512330,18884018,19268759,19664131,20069500,20482430,20896429,21303000
Algeria,DZA,"Population, male",SP.POP.TOTL.MA.IN,18161362,18505614,18871557,19256114,19654928,20063894,20481904,20906768,21332000,21750000
Algeria,DZA,"Population, total",SP.POP.TOTL,35977455,36661444,37383887,38140132,38923687,39728025,40551404,41389198,42228429,43053000
Algeria,DZA,Pupil-teacher ratio in primary education (headcount basis),SE.PRM.ENRL.TC.ZS,23.32803,23.26903,23.15942,23.26105,23.66406,23.83613,24.2355,24.22505,24.32018,NA
Algeria,DZA,Pupil-teacher ratio in tertiary education (headcount basis),UIS.PTRHC.56,28.76354,28.12166,26.05313,24.88584,23.77774,24.04748,25.67906,26.81942,27.2934,NA
Algeria,DZA,Pupil-teacher ratio in secondary education (headcount basis),SE.SEC.ENRL.TC.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,PISA: Mean performance on the reading scale,LO.PISA.REA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,PISA: Mean performance on the science scale,LO.PISA.SCI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Primary completion rate, female (%)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Primary completion rate, male (%)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"School age population, secondary education, both sexes (number)",SP.SEC.TOTL.IN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"School age population, secondary education, female (number)",SP.SEC.TOTL.FE.IN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"School age population, secondary education, male (number)",SP.SEC.TOTL.MA.IN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,Duration of compulsory education (years),SE.COM.DURS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,GDP per capita (current US$),NY.GDP.PCAP.CD,10271.2245225485,10294.3022651052,11568.7930012395,11505.3937142139,11507.2323493037,11843.3311832581,11696.9555623329,10823.4448040273,11466.6907058505,NA
American Samoa,ASM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,GDP at market prices (current US$),NY.GDP.MKTP.CD,576000000,574000000,644000000,641000000,642000000,661000000,652000000,602000000,636000000,NA
American Samoa,ASM,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Government expenditure on primary education, PPP$ (millions)",UIS.X.PPP.1.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Government expenditure on secondary education, PPP$ (millions)",UIS.X.PPP.2T3.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Government expenditure on secondary education, US$ (millions)",UIS.X.US.2T3.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Government expenditure on tertiary education, PPP$ (millions)",UIS.X.PPP.5T8.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Government expenditure on tertiary education, US$ (millions)",UIS.X.US.5T8.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Gross enrolment ratio, tertiary, female (%)",SE.TER.ENRR.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Gross enrolment ratio, tertiary, male (%)",SE.TER.ENRR.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,Human Capital Index (HCI) Score: Male (Scale 0-1),HD.HCI.OVRL.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,Human Capital Index (HCI) Score: Female (Scale 0-1),HD.HCI.OVRL.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Harmonized Test Scores, Total",HD.HCI.HLOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,Human Capital Index (HCI) Score: Total (Scale 0-1),HD.HCI.OVRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Human Capital Index (HCI): Probability of Survival to Age 5, Total",HD.HCI.MORT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Human Capital Index (HCI): Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Human Capital Index (HCI): Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Human Capital Index (HCI): Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Human Capital Index (HCI): Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
American Samoa,ASM,"Human Capital Index (HCI): Survival Rate from Age 15-60, Total",HD.HCI.AMRT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
